I0,I1,I2
16945,9611,-26556
7837,18075,-25912
-2194,22992,-20798
-13146,24964,-11818
-20983,23599,-2616
-25001,18550,6451
-25480,9190,16290
-21223,-1208,22431
-13703,-12973,26676
-4009,-20455,24464
8266,-24354,16088
16896,-24952,8056
23182,-22011,-1171
25587,-14734,-10853
24131,-4488,-19643
18496,8707,-27203
9442,16764,-26206
-342,22551,-22209
-12065,24535,-12470
-19960,24387,-4427
-24741,19639,5102
-25632,10543,15089
-22151,202,21949
-15043,-11574,26617
-5143,-19754,24897
8200,-23376,15176
15732,-25393,9661
22522,-22448,-74
25513,-15769,-9744
24448,-5700,-18748
19391,7697,-27088
10159,16054,-26213
495,22167,-22662
-11368,24428,-13060
-19688,24333,-4645
-24457,19441,5016
-25773,10687,15086
-22130,127,22003
-14759,-11830,26589
-5024,-19841,24865
8155,-23595,15440
15786,-25335,9549
22708,-22464,-244
25496,-15613,-9883
24630,-5721,-18909
19581,7536,-27117
10758,15852,-26610
1150,22089,-23239
-10341,24882,-14541
-19218,24795,-5577
-24461,20488,3973
-25834,12065,13769
-23335,1967,21368
-16611,-10188,26799
-6979,-18706,25685
4768,-23194,18426
13959,-25484,11525
21544,-23392,1848
25323,-17774,-7549
25410,-8278,-17132
21388,2578,-23966
12366,14231,-26597
2734,21186,-23920
-8101,25257,-17156
-18232,24820,-6588
-23846,21252,2594
-25768,13233,12535
-23846,3106,20740
-17465,-9504,26969
-8006,-17993,25999
1947,-23042,21095
13278,-25092,11814
21012,-23875,2863
25257,-18426,-6831
25570,-8988,-16582
21454,1274,-22728
13530,13332,-26862
3741,20769,-24510
-7957,24857,-16900
-17432,25137,-7705
-23578,21973,1605
-25723,14289,11434
-24440,4434,20006
-18607,-8897,27504
-9223,-17094,26317
288,-22745,22457
12259,-24811,12552
20245,-24572,4327
24762,-19354,-5408
25636,-9949,-15687
22237,156,-22393
14198,12498,-26696
4413,20290,-24703
-8184,24341,-16157
-16669,25290,-8621
-23306,22068,1238
-25641,14619,11022
-24391,4756,19635
-18805,-8608,27413
-9367,-16941,26308
622,-22691,22069
12568,-24469,11901
20418,-24213,3795
24844,-19003,-5841
25550,-9471,-16079
21458,1027,-22485
13831,13051,-26882
3580,20732,-24312
-7965,24853,-16888
-17568,24882,-7314
-23529,21850,1679
-25777,14053,11724
-24263,4166,20097
-18467,-8918,27385
-8922,-17259,26181
800,-22827,22027
12573,-24778,12205
20451,-24197,3746
24882,-19371,-5511
25929,-10159,-15770
22077,268,-22345
14346,12403,-26749
4417,20315,-24732
-8221,24238,-16017
-16846,25179,-8333
-23186,22225,961
-25690,14759,10931
-24358,4545,19813
-18574,-8724,27298
-9252,-17036,26288
643,-22708,22065
12779,-24663,11884
20526,-24184,3658
25005,-18987,-6018
25707,-9768,-15939
21648,837,-22485
13967,12890,-26857
3819,20526,-24345
-7713,24708,-16995
-17287,25009,-7722
-23471,21945,1526
-25723,14404,11319
-24341,4455,19886
-18529,-8712,27241
-9198,-17209,26407
589,-22757,22168
12568,-24708,12140
20439,-24230,3791
24943,-19263,-5680
25715,-9784,-15931
22011,400,-22411
14140,12564,-26704
4145,20361,-24506
-7903,24420,-16517
-16842,25199,-8357
-23343,21916,1427
-25723,14528,11195
-24288,4422,19866
-18459,-8811,27270
-9186,-17118,26304
643,-22741,22098
12919,-24543,11624
20620,-24028,3408
25030,-18847,-6183
25702,-9557,-16145
21887,701,-22588
14190,12779,-26969
4137,20534,-24671
-8155,24444,-16289
-16850,25298,-8448
-23355,22539,816
-25962,15332,10630
-24787,5300,19487
-19494,-8225,27719
-10312,-16413,26725
-499,-22514,23013
11009,-25030,14021
19523,-25030,5507
24655,-20567,-4088
26226,-12003,-14223
23586,-1893,-21693
16582,10428,-27010
6814,19028,-25842
-4702,23413,-18711
-13666,26268,-12602
-21689,24044,-2355
-25471,18455,7016
-25962,8856,17106
-21804,-1406,23210
-13744,-13484,27228
-3844,-20963,24807
8142,-24989,16847
17415,-25443,8028
23706,-22398,-1308
26218,-14973,-11245
24556,-4591,-19965
18942,8666,-27608
9858,16974,-26832
0,22877,-22877
-12003,24981,-12978
-20125,25042,-4917
-25154,20068,5086
-26148,10708,15440
-22819,445,22374
-15522,-11677,27199
-5391,-20064,25455
7841,-23817,15976
15625,-26214,10589
22831,-23376,545
25942,-16764,-9178
25438,-6826,-18612
20979,5717,-26696
11752,15312,-27064
2355,21920,-24275
-9025,25645,-16620
-18983,25282,-6299
-24585,21297,3288
-26395,12725,13670
-23689,2343,21346
-17061,-10052,27113
-7544,-18744,26288
3691,-23479,19788
14095,-25950,11855
21841,-24011,2170
25764,-18310,-7454
25748,-8283,-17465
21850,2582,-24432
13105,14260,-27365
3357,21421,-24778
-8155,25665,-17510
-18199,25393,-7194
-24259,21887,2372
-26379,13913,12466
-24832,3997,20835
-18220,-9281,27501
-8679,-17952,26631
928,-23409,22481
13282,-25397,12115
21087,-24704,3617
25550,-19424,-6126
26494,-10296,-16198
22683,309,-22992
14944,12568,-27512
4710,20608,-25318
-8171,24646,-16475
-16813,25872,-9059
-23496,23050,446
-26449,16050,10399
-25311,5634,19677
-20113,-7915,28028
-10609,-16516,27125
-808,-22860,23668
11100,-25381,14281
19894,-25476,5582
25088,-20728,-4360
26519,-11529,-14990
23021,-833,-22188
15827,11446,-27273
5659,19903,-25562
-7676,23834,-16158
-15708,26210,-10502
-23005,23446,-441
-26090,16429,9661
-25245,6142,19103
-20587,-7140,27727
-11253,-16112,27365
-1419,-22530,23949
10168,-25608,15440
19457,-25661,6204
24844,-21198,-3646
26647,-12280,-14367
23739,-2000,-21739
16801,10481,-27282
6963,19197,-26160
-5531,23677,-18146
-14598,26581,-11983
-22427,23698,-1271
-25991,17613,8378
-25731,7536,18195
-21305,-4632,25937
-12379,-15122,27501
-2413,-22048,24461
9009,-25806,16797
19028,-25410,6382
24642,-21532,-3110
26552,-12882,-13670
23727,-2178,-21549
17048,10230,-27278
7123,19201,-26324
-5329,23582,-18253
-14614,26433,-11819
-22456,23978,-1522
-26156,18059,8097
-26193,8233,17960
-21817,-3201,25018
-13360,-14478,27838
-3349,-21676,25025
7874,-25995,18121
17857,-25900,8043
24127,-22914,-1213
26647,-15159,-11488
25554,-5255,-20299
19878,8501,-28379
9978,17296,-27274
276,23223,-23499
-11653,25562,-13909
-20113,26136,-6023
-25401,20930,4471
-26911,11875,15036
-23879,1452,22427
-16718,-10885,27603
-6855,-19564,26419
5783,-23867,18084
14788,-26837,12049
22666,-24296,1630
26383,-17774,-8609
26235,-7928,-18307
21565,4455,-26020
12985,14973,-27958
2945,22039,-24984
-8402,26181,-17779
-18616,25971,-7355
-24857,22452,2405
-26977,14194,12783
-25088,3823,21265
-18063,-9677,27740
-8835,-18339,27174
1113,-23896,22783
13756,-26169,12413
21623,-24972,3349
25975,-19078,-6897
26408,-9194,-17214
22720,973,-23693
14421,13575,-27996
4512,21260,-25772
-8118,25414,-17296
-17089,26391,-9302
-23937,23562,375
-26940,16335,10605
-25933,5981,19952
-20641,-7891,28532
-11158,-16677,27835
-1064,-23079,24143
10873,-25830,14957
20163,-26020,5857
25484,-21120,-4364
27022,-11859,-15163
23710,-1134,-22576
16537,11224,-27761
6641,20006,-26647
-6991,23970,-16979
-15481,27047,-11566
-23211,23883,-672
-26606,17333,9273
-26284,7268,19016
-21305,-5758,27063
-11974,-15823,27797
-2169,-22609,24778
9471,-26218,16747
19404,-26094,6690
25162,-21837,-3325
27253,-13389,-13864
24774,-2838,-21936
17642,10201,-27843
7862,19127,-26989
-3489,24106,-20617
-14280,26886,-12606
-22341,24642,-2301
-26395,18876,7519
-26750,9009,17741
-22378,-2054,24432
-13645,-14495,28140
-3696,-21862,25558
8179,-26329,18150
18376,-25913,7537
24799,-23067,-1732
27163,-14557,-12606
25422,-4096,-21326
18768,9541,-28309
9046,18178,-27224
-1014,23978,-22964
-13521,26115,-12594
-21610,25348,-3738
-26123,19791,6332
-26276,8963,17313
-22427,-1419,23846
-14140,-14157,28297
-4013,-21619,25632
8485,-26041,17556
18500,-25942,7442
24770,-22811,-1959
27047,-14346,-12701
25339,-4063,-21276
18356,9689,-28045
9000,18393,-27393
-1126,24098,-22972
-13674,26383,-12709
-21742,25170,-3428
-26156,19804,6352
-27093,10271,16822
-22848,-816,23664
-15085,-13323,28408
-4772,-21318,26090
8340,-25579,17239
17560,-26321,8761
24308,-23458,-850
27093,-15444,-11649
25645,-5032,-20613
19771,8910,-28681
10106,17638,-27744
-165,23714,-23549
-12816,25768,-12952
-21025,25867,-4842
-26111,20394,5717
-27113,10741,16372
-23442,78,23364
-15811,-12606,28417
-5403,-20864,26267
8258,-24708,16450
16689,-26845,10156
23875,-23941,66
26981,-16834,-10147
26540,-6855,-19685
21615,6670,-28285
11442,16487,-27929
1596,23046,-24642
-9850,26527,-16677
-19725,26783,-7058
-25566,22233,3333
-27600,13443,14157
-25088,2937,22151
-18067,-10085,28152
-8637,-19065,27702
1959,-24461,22502
14058,-26985,12927
22122,-25500,3378
26631,-19960,-6671
27002,-9768,-17234
23232,829,-24061
14936,13616,-28552
4875,21540,-26415
-8311,25682,-17371
-17461,26800,-9339
-24564,24019,545
-27406,16347,11059
-26437,6006,20431
-20682,-8254,28936
-11034,-17106,28140
-862,-23603,24465
11191,-26445,15254
20369,-26738,6369
25851,-21648,-4203
27550,-12329,-15221
24618,-1716,-22902
17147,11149,-28296
7210,20047,-27257
-5589,24543,-18954
-15163,27831,-12668
-23252,24828,-1576
-27060,18554,8506
-27167,8522,18645
-22765,-3089,25854
-13893,-14874,28767
-4129,-22279,26408
8109,-26787,18678
18517,-26631,8114
25014,-23850,-1164
27810,-15637,-12173
26082,-5156,-20926
20365,8802,-29167
10675,17708,-28383
528,24073,-24601
-12350,26383,-14033
-20975,26779,-5804
-26338,21412,4926
-27798,11979,15819
-24618,1241,23377
-16879,-11805,28684
-6513,-20546,27059
7214,-24663,17449
15683,-27860,12177
23681,-24989,1308
27332,-18162,-9170
27398,-8163,-19235
22662,4335,-26997
13216,15650,-28866
3089,22782,-25871
-8472,27319,-18847
-19276,26989,-7713
-25628,23500,2128
-28239,15196,13043
-26346,4471,21875
-19494,-9607,29101
-9928,-18434,28362
119,-24593,24474
13488,-26643,13155
21615,-26738,5123
26717,-20983,-5734
27946,-11121,-16825
23991,-24,-23967
16054,12874,-28928
5841,21289,-27130
-8419,25294,-16875
-16726,27868,-11142
-24523,25166,-643
-27645,17217,10428
-26973,6826,20147
-22143,-6810,28953
-12168,-16731,28899
-1893,-23491,25384
10139,-27373,17234
20455,-27002,6547
26049,-22374,-3675
28004,-12779,-15225
25018,-1930,-23088
17048,11471,-28519
7198,20381,-27579
-5783,24869,-19086
-15423,28215,-12792
-23491,25282,-1791
-27480,18777,8703
-27740,8815,18925
-23038,-2875,25913
-13992,-15262,29254
-4063,-22720,26783
8415,-27266,18851
18822,-27105,8283
25529,-24325,-1204
28285,-15522,-12763
26457,-4962,-21495
20431,9211,-29642
10531,18286,-28817
-70,24572,-24502
-13319,26730,-13411
-21656,26973,-5317
-26994,21169,5825
-28004,11108,16896
-24172,-12,24184
-16236,-13220,29456
-5296,-21623,26919
8563,-25768,17205
17659,-27517,9858
25018,-24523,-495
28165,-16784,-11381
27167,-6336,-20831
21326,8064,-29390
11154,17593,-28747
1051,24131,-25182
-11269,27336,-16067
-20641,27864,-7223
-26470,22448,4022
-28342,12931,15411
-25583,2310,23273
-18232,-10923,29155
-8171,-20158,28329
3217,-25269,22052
14990,-28297,13307
23145,-26057,2912
27715,-20249,-7466
28248,-10015,-18233
23768,1130,-24898
15213,14408,-29621
5226,22233,-27459
-8555,26560,-18005
-17902,27810,-9908
-25426,25113,313
-28342,16648,11694
-27187,6183,21004
-21511,-8514,30025
-11314,-17725,29039
-1138,-24337,25475
11471,-27493,16022
21153,-27769,6616
26635,-22270,-4365
28380,-12527,-15853
25401,-1596,-23805
17663,11545,-29208
7507,20612,-28119
-5069,25393,-20324
-15559,28792,-13233
-23937,25542,-1605
-27951,19115,8836
-28091,8769,19322
-23306,-3955,27261
-13521,-15939,29460
-3366,-23372,26738
8831,-28087,19256
19762,-27505,7743
26239,-24118,-2121
28788,-15081,-13707
26577,-4269,-22308
20163,9689,-29852
10395,18884,-29279
-259,25154,-24895
-13802,27278,-13476
-22085,27414,-5329
-27423,21718,5705
-28842,11884,16958
-25075,424,24651
-16710,-12956,29666
-6001,-21714,27715
8307,-25616,17309
16863,-28557,11694
24968,-25674,706
28623,-18026,-10597
27893,-7524,-20369
22357,6892,-29249
12003,17246,-29249
1769,24304,-26073
-11046,27707,-16661
-20963,28025,-7062
-26874,22666,4208
-28714,12791,15923
-25822,2013,23809
-17968,-11488,29456
-8109,-20579,28688
3271,-25818,22547
15522,-28796,13274
23702,-26169,2467
28297,-19729,-8568
28334,-9388,-18946
23615,2252,-25867
14165,15596,-29761
3869,23178,-27047
-8555,28276,-19721
-19668,27633,-7965
-26296,24387,1909
-28953,15085,13868
-26494,3993,22501
-19762,-9829,29591
-10366,-19272,29638
404,-25504,25100
14256,-27625,13369
22539,-27270,4731
27674,-21367,-6307
28957,-11463,-17494
25117,-115,-25002
16322,13587,-29909
5704,22081,-27785
-8761,26136,-17375
-17535,28578,-11043
-25599,25669,-70
-28697,17172,11525
-27711,6534,21177
-21994,-8155,30149
-11768,-17716,29484
-1287,-24741,26028
11789,-27860,16071
21470,-28243,6773
27138,-22695,-4443
28875,-12601,-16274
25768,-1773,-23995
18273,11545,-29818
8085,20839,-28924
-4512,25719,-21207
-15728,29238,-13510
-24329,26119,-1790
-28441,19531,8910
-28800,9202,19598
-23772,-3234,27006
-13963,-15976,29939
-3481,-23607,27088
8835,-28499,19664
19956,-27885,7929
26424,-24172,-2252
29077,-14866,-14211
27258,-4219,-23039
19375,10444,-29819
9021,19874,-28895
-1320,25847,-24527
-15378,28507,-13129
-23475,26688,-3213
-28334,20649,7685
-28936,10201,18735
-24601,-981,25582
-15959,-14524,30483
-5560,-22712,28272
8670,-26919,18249
18009,-28879,10870
25826,-26156,330
29097,-17506,-11591
28025,-6777,-21248
22192,7965,-30157
12606,17556,-30162
2165,24795,-26960
-10131,28965,-18834
-20884,28602,-7718
-27080,23821,3259
-29431,14223,15208
-27076,3440,23636
-19432,-10749,30181
-9714,-20047,29761
919,-25979,25060
14994,-28639,13645
23302,-27340,4038
28351,-21181,-7170
29056,-10700,-18356
25166,486,-25652
16607,14165,-30772
5758,22650,-28408
-8943,26775,-17832
-17886,29118,-11232
-25876,26626,-750
-29365,18174,11191
-28569,7524,21045
-23335,-6703,30038
-13063,-17271,30334
-2574,-24597,27171
9702,-29394,19692
20864,-28887,8023
27183,-24308,-2875
29964,-15072,-14892
27406,-3910,-23496
20385,10469,-30854
10654,19762,-30416
-115,26127,-26012
-13884,28512,-14628
-22493,28586,-6093
-28375,23166,5209
-29914,12878,17036
-26701,1596,25105
-18447,-12152,30599
-8031,-21388,29419
4269,-26482,22213
15716,-30368,14652
24622,-27117,2495
29176,-20901,-8275
30001,-10646,-19355
25302,928,-26230
15955,15002,-30957
5601,23240,-28841
-9132,27579,-18447
-18653,29167,-10514
-26610,26948,-338
-29964,17766,12198
-28301,6377,21924
-22716,-8575,31291
-12391,-18286,30677
-1662,-25438,27100
11273,-29543,18270
21610,-29621,8011
27773,-24032,-3741
30256,-14557,-15699
27641,-3308,-24333
20031,10972,-31003
10085,20414,-30499
-750,26705,-25955
-14841,29155,-14314
-23372,28796,-5424
-29068,23108,5960
-30025,11801,18224
-25822,140,25682
-18034,-13459,31493
-7326,-22411,29737
6810,-26758,19948
17168,-30888,13720
25843,-27295,1452
29803,-19292,-10511
29613,-8584,-21029
23908,5156,-29064
13992,17081,-31073
3522,24890,-28412
-9380,30050,-20670
-20835,29361,-8526
-27398,25051,2347
-30735,16157,14578
-28512,4628,23884
-20893,-10390,31283
-11075,-19853,30928
177,-26569,26392
14878,-28747,13869
23458,-28899,5441
29126,-22836,-6290
30145,-12057,-18088
26391,-408,-25983
18121,13509,-31630
6868,22749,-29617
-8047,26895,-18848
-17457,30921,-13464
-26255,27740,-1485
-30376,18566,11810
-29704,8621,21083
-24906,-4479,29385
-14577,-16941,31518
-2611,-25500,28111
9289,-30261,20972
21507,-29856,8349
27608,-25554,-2054
31048,-16553,-14495
28417,-3778,-24639
19721,11327,-31048
9780,20979,-30759
-482,26705,-26223
-15596,30388,-14792
-23578,28870,-5292
-29518,22947,6571
-30454,11698,18756
-26078,-148,26226
-17597,-14322,31919
-5271,-24114,29385
9033,-28908,19875
19585,-29477,9892
27377,-27418,41
30364,-18682,-11682
29159,-6682,-22477
23314,8534,-31848
14190,17539,-31729
3716,25377,-29093
-9537,30735,-21198
-21099,29708,-8609
-28227,24411,3816
-31077,16116,14961
-28957,4628,24329
-20992,-10584,31576
-11624,-20059,31683
-259,-26961,27220
14346,-29320,14974
23339,-30145,6806
29349,-23718,-5631
30805,-12131,-18674
26857,-280,-26577
18348,13901,-32249
6835,23067,-29902
-5395,27571,-22176
-16632,31820,-15188
-26734,28314,-1580
-30578,19725,10853
-30817,10164,20653
-25822,-1881,27703
-15984,-16186,32170
-4244,-25199,29443
9520,-29254,19734
19672,-30104,10432
27674,-27699,25
31498,-17535,-13963
29745,-7070,-22675
24201,8006,-32207
13014,19259,-32273
2334,26074,-28408
-12424,30203,-17779
-21895,31040,-9145
-28479,25220,3259
-31779,16211,15568
-29712,4908,24804
-21606,-10679,32285
-10551,-21115,31666
-495,-27340,27835
15526,-30075,14549
24354,-29774,5420
29811,-24700,-5111
31527,-13905,-17622
28458,-2252,-26206
20076,12408,-32484
8786,22225,-31011
-6179,27843,-21664
-16380,31952,-15572
-26470,28759,-2289
-30739,22452,8287
-31853,11760,20093
-26235,-2161,28396
-16062,-16574,32636
-5399,-25051,30450
9301,-28639,19338
18768,-31242,12474
27740,-28916,1176
31420,-19474,-11946
29815,-6628,-23187
24098,8753,-32851
13707,19028,-32735
2008,26610,-28618
-11207,31552,-20345
-22481,31902,-9421
-29085,25455,3630
-31935,15435,16500
-29431,3720,25711
-21429,-11108,32537
-11805,-20922,32727
-581,-27926,28507
15035,-29988,14953
24300,-30883,6583
30789,-24494,-6295
31564,-13063,-18501
27847,-849,-26998
19164,13752,-32916
7656,23281,-30937
-6859,28355,-21496
-17568,33173,-15605
-27113,29143,-2030
-31106,20542,10564
-31704,10044,21660
-26536,-3093,29629
-16038,-16953,32991
-5201,-25591,30792
9961,-31053,21092
20802,-30372,9570
28734,-28074,-660
32711,-18537,-14174
30157,-5973,-24184
23331,9912,-33243
13587,19816,-33403
1509,27394,-28903
-13257,30690,-17433
-23524,32505,-8981
-30318,25641,4677
-31911,14569,17342
-29592,3064,26528
-20893,-12073,32966
-9883,-22138,32021
1113,-28561,27448
16297,-31894,15597
25612,-29749,4137
31634,-23735,-7899
32624,-12709,-19915
27814,-33,-27781
18405,15052,-33457
6996,24387,-31383
-8687,29077,-20390
-18826,32575,-13749
-28177,29547,-1370
-31816,19606,12210
-30822,7915,22907
-26020,-7165,33185
-14507,-18805,33312
-2206,-26688,28894
10762,-32698,21936
22984,-31741,8757
29551,-25752,-3799
32769,-15922,-16847
30174,-3865,-26309
21099,11748,-32847
11401,21606,-33007
136,28916,-29052
-15840,30747,-14907
-25055,31209,-6154
-31816,25080,6736
-32558,13204,19354
-28272,816,27456
-20146,-13967,34113
-8753,-23817,32570
5313,-29093,23780
17399,-34287,16888
27146,-29984,2838
31523,-21379,-10144
32925,-11248,-21677
27951,1274,-29225
17250,16557,-33807
6839,25290,-32129
-9013,30042,-21029
-19152,33107,-13955
-28776,30442,-1666
-32472,20328,12144
-31568,8699,22869
-27142,-5548,32690
-16467,-17960,34427
-4611,-26532,31143
10044,-32327,22283
21297,-31684,10387
29390,-28837,-553
33961,-19709,-14252
31527,-7268,-24259
25603,8555,-34158
15802,19144,-34946
3704,27423,-31127
-10403,33363,-22960
-22386,32711,-10325
-29770,27674,2096
-34262,18863,15399
-32373,6637,25736
-24564,-10122,34686
-14194,-20257,34451
-3040,-28062,31102
10762,-33763,23001
22770,-34018,11248
29832,-27505,-2327
34320,-19131,-15189
33424,-7470,-25954
25488,9504,-34992
14280,20002,-34282
3559,28070,-31629
-10213,34464,-24251
-22902,33684,-10782
-29728,27373,2355
-34757,19090,15667
-33697,7111,26586
-24135,-10613,34748
-13930,-20398,34328
-3918,-28788,32706
10914,-34068,23154
23302,-34365,11063
30553,-27691,-2862
34200,-17927,-16273
32513,-5816,-26697
23991,11129,-35120
13501,21285,-34786
1670,29027,-30697
-13959,32682,-18723
-25125,34786,-9661
-32525,27414,5111
-32752,13950,18802
-30347,2355,27992
-23714,-12032,35746
-12028,-22852,34880
548,-29869,29321
16194,-33259,17065
26045,-32179,6134
33536,-27266,-6270
35223,-15378,-19845
29415,-1534,-27881
21041,13670,-34711
11847,24036,-35883
-3143,30987,-27844
-16999,35442,-18443
-27258,31964,-4706
-32880,24646,8234
-35644,14540,21104
-30793,825,29968
-20724,-14788,35512
-9050,-24861,33911
2961,-31552,28591
17795,-36572,18777
27501,-30908,3407
32901,-23788,-9113
36621,-14594,-22027
31378,-565,-30813
19494,15489,-34983
7783,24849,-32632
-6026,31750,-25724
-17737,36333,-18596
-28747,33202,-4455
-33078,23611,9467
-35248,13393,21855
-32162,635,31527
-21656,-15221,36877
-7243,-25129,32372
2866,-31275,28409
17919,-36889,18970
27662,-31081,3419
33193,-24296,-8897
37273,-15287,-21986
32257,-1282,-30975
19457,15060,-34517
7796,24712,-32508
-2112,32232,-30120
-16731,36642,-19911
-26721,30954,-4233
-32513,24807,7706
-37384,16149,21235
-32187,1839,30348
-19643,-14227,33870
-9108,-23772,32880
86,-32393,32307
16764,-34505,17741
26140,-31246,5106
34080,-27550,-6530
37087,-16681,-20406
30248,-1885,-28363
20394,13538,-33932
13959,23062,-37021
3040,32146,-35186
-15324,32690,-17366
-25273,33082,-7809
-33721,28813,4908
-35565,17366,18199
-31729,4665,27064
-24795,-11055,35850
-19012,-19540,38552
-5709,-28734,34443
9570,-33094,23524
21276,-33738,12462
29766,-31044,1278
